,customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,name,age,age_range
2576,2577,M,78,Operator,others,Mass Customer,Yes,Thor Rickardsson,45,"(40.3, 47.4]"
2577,2578,M,49,Tax Accountant,Retail,High Net Worth,No,Felice McVane,30,"(26.1, 33.2]"
2578,2579,F,35,Desktop Support Technician,Manufacturing,Mass Customer,No,Celka Demsey,51,"(47.4, 54.5]"
2580,2581,F,49,others,Manufacturing,Affluent Customer,Yes,Gwenette Appleton,47,"(40.3, 47.4]"
2581,2582,M,98,Director of Sales,Health,Mass Customer,No,Harv Pavey,44,"(40.3, 47.4]"
2582,2583,F,34,Human Resources Assistant I,Property,Mass Customer,No,Appolonia Oxe,58,"(54.5, 61.6]"
2584,2585,M,15,Geologist III,others,Affluent Customer,No,Sly Passo,27,"(26.1, 33.2]"
2585,2586,M,10,Tax Accountant,Financial Services,Mass Customer,Yes,Heywood Sollett,42,"(40.3, 47.4]"
2586,2587,F,76,Data Coordiator,others,Affluent Customer,No,Maren Dachs,42,"(40.3, 47.4]"
2587,2588,M,37,Professor,others,High Net Worth,No,Kimball Martinho,20,"(18.929, 26.1]"
2588,2589,F,42,others,others,High Net Worth,No,Alvera Kiddle,56,"(54.5, 61.6]"
2589,2590,F,48,General Manager,Financial Services,Affluent Customer,Yes,Roslyn Tewkesbury.,57,"(54.5, 61.6]"
2590,2591,M,50,others,Retail,High Net Worth,No,Estevan Rylett,47,"(40.3, 47.4]"
2591,2592,M,84,Help Desk Operator,Financial Services,Mass Customer,Yes,Archibaldo Argrave,26,"(18.929, 26.1]"
2592,2593,F,69,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,Sharona Yorkston,48,"(47.4, 54.5]"
2593,2594,M,90,Internal Auditor,Manufacturing,Mass Customer,No,Sigismond Stockow,24,"(18.929, 26.1]"
2594,2595,M,56,Nurse Practicioner,others,Affluent Customer,Yes,Land Bangley,44,"(40.3, 47.4]"
2595,2596,F,51,Assistant Professor,others,Affluent Customer,Yes,Lexis Deason,45,"(40.3, 47.4]"
2596,2597,F,58,Civil Engineer,Manufacturing,High Net Worth,Yes,Carita Kemwall,41,"(40.3, 47.4]"
2597,2598,M,23,Senior Developer,Manufacturing,Affluent Customer,No,Lindsay Maydway,41,"(40.3, 47.4]"
2598,2599,F,9,VP Marketing,Manufacturing,Mass Customer,No,Pauly Eilles,67,"(61.6, 68.7]"
2599,2600,M,55,Senior Financial Analyst,Financial Services,Mass Customer,Yes,Darnell Wistance,20,"(18.929, 26.1]"
2600,2601,F,48,Software Engineer III,Financial Services,Affluent Customer,No,Morgana Wardel,46,"(40.3, 47.4]"
2601,2602,F,46,Structural Analysis Engineer,Health,Mass Customer,No,Jessamine Butcher,44,"(40.3, 47.4]"
2602,2603,F,44,Nurse,Financial Services,High Net Worth,No,Mercy Jost,59,"(54.5, 61.6]"
2603,2604,M,91,Account Executive,Retail,Mass Customer,Yes,Lewiss Jaeggi,46,"(40.3, 47.4]"
2604,2605,M,50,Marketing Manager,Health,High Net Worth,Yes,Had Gilling,56,"(54.5, 61.6]"
2605,2606,F,56,Electrical Engineer,Manufacturing,High Net Worth,No,Addi Seager,43,"(40.3, 47.4]"
2606,2607,M,90,Registered Nurse,Health,Affluent Customer,Yes,Laurent Ainslee,29,"(26.1, 33.2]"
2607,2608,F,44,Budget/Accounting Analyst III,Health,Affluent Customer,Yes,Fenelia Dockrell,46,"(40.3, 47.4]"
2608,2609,F,17,Compensation Analyst,Financial Services,Mass Customer,Yes,Genvieve Kobes,57,"(54.5, 61.6]"
2609,2610,F,41,Account Coordinator,IT,Mass Customer,No,Arliene Bartolijn,67,"(61.6, 68.7]"
2610,2611,F,36,Tax Accountant,Financial Services,Affluent Customer,No,Aeriel Lejeune,30,"(26.1, 33.2]"
2611,2612,M,33,Statistician I,Retail,Affluent Customer,No,Bran Sauven,52,"(47.4, 54.5]"
2612,2613,M,78,others,Health,Mass Customer,Yes,Trenton Casaccio,55,"(54.5, 61.6]"
2613,2614,M,65,others,Retail,High Net Worth,No,Anatollo Stendell,64,"(61.6, 68.7]"
2615,2616,F,28,Nurse,others,High Net Worth,Yes,Andee Ormrod,51,"(47.4, 54.5]"
2616,2617,F,79,others,Health,High Net Worth,No,Vanda Donnellan,62,"(61.6, 68.7]"
2617,2618,M,85,Administrative Assistant IV,others,Mass Customer,No,Jay Prue,44,"(40.3, 47.4]"
2618,2619,F,62,Web Designer I,Financial Services,High Net Worth,Yes,Lavinia Niess,43,"(40.3, 47.4]"
2619,2620,M,26,Civil Engineer,Manufacturing,Mass Customer,No,Henderson Koubek,22,"(18.929, 26.1]"
2620,2621,F,24,Assistant Media Planner,Entertainment,High Net Worth,No,Moreen Zoren,47,"(40.3, 47.4]"
2621,2622,M,13,Staff Accountant I,Financial Services,Mass Customer,No,Natty Sisneros,42,"(40.3, 47.4]"
2622,2623,M,42,Media Manager III,Property,Mass Customer,Yes,Zackariah Catteroll,39,"(33.2, 40.3]"
2623,2624,M,37,Community Outreach Specialist,Retail,Mass Customer,Yes,Winfield Lampitt,57,"(54.5, 61.6]"
2624,2625,F,45,Research Assistant I,Manufacturing,Affluent Customer,Yes,Kristal McRobbie,49,"(47.4, 54.5]"
2625,2626,M,42,Account Coordinator,Property,Affluent Customer,Yes,Gerome Lawrenz,23,"(18.929, 26.1]"
2626,2627,F,7,Budget/Accounting Analyst II,Retail,Mass Customer,Yes,Hildegaard Gennrich,50,"(47.4, 54.5]"
2627,2628,M,29,Assistant Media Planner,Entertainment,Affluent Customer,No,Giselbert Gudyer,20,"(18.929, 26.1]"
2628,2629,F,60,Engineer IV,Entertainment,High Net Worth,No,Nomi Bushell,45,"(40.3, 47.4]"
2630,2631,M,4,Software Engineer I,Financial Services,Mass Customer,Yes,Antonio Brewis,26,"(18.929, 26.1]"
2631,2632,M,18,others,Argiculture,Mass Customer,No,Krishna Frood,56,"(54.5, 61.6]"
2632,2633,F,47,others,Property,Mass Customer,Yes,Shayla Colnett,52,"(47.4, 54.5]"
2633,2634,M,85,Quality Engineer,Financial Services,High Net Worth,No,Silvester Scowcroft,41,"(40.3, 47.4]"
2634,2635,M,45,Nurse,Retail,Mass Customer,No,Arty Mac Geaney,62,"(61.6, 68.7]"
2635,2636,F,35,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,Carly Struys,47,"(40.3, 47.4]"
2636,2637,F,28,Help Desk Operator,Retail,Mass Customer,Yes,Marcile Christley,49,"(47.4, 54.5]"
2637,2638,M,1,Budget/Accounting Analyst III,IT,Mass Customer,Yes,Moritz Brognot,44,"(40.3, 47.4]"
2638,2639,F,70,Geologist IV,Entertainment,Mass Customer,Yes,Mufi O'Kielt,35,"(33.2, 40.3]"
2639,2640,M,75,Computer Systems Analyst IV,others,Affluent Customer,No,Curran McMeekan,43,"(40.3, 47.4]"
2640,2641,F,71,Software Test Engineer I,others,Mass Customer,Yes,Vina Tackell,44,"(40.3, 47.4]"
2642,2643,F,53,Nurse,others,Affluent Customer,No,Dulsea Maffi,32,"(26.1, 33.2]"
2643,2644,M,72,VP Sales,IT,Mass Customer,No,Brooke Alastair,44,"(40.3, 47.4]"
2644,2645,M,20,Technical Writer,IT,High Net Worth,Yes,Ado Yaldren,21,"(18.929, 26.1]"
2645,2646,F,14,Sales Representative,Retail,Mass Customer,Yes,Jesselyn Di Biaggi,49,"(47.4, 54.5]"
2647,2648,M,60,Account Representative I,others,Affluent Customer,No,Saunder Newens,23,"(18.929, 26.1]"
2648,2649,M,7,Dental Hygienist,Health,Affluent Customer,Yes,Merwyn MacPhail,35,"(33.2, 40.3]"
2649,2650,F,33,Business Systems Development Analyst,IT,Affluent Customer,Yes,Candice Patriskson,26,"(18.929, 26.1]"
2650,2651,M,10,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,Silvan Ellison,43,"(40.3, 47.4]"
2651,2652,M,96,Biostatistician II,others,Affluent Customer,Yes,Kelbee Bernat,64,"(61.6, 68.7]"
2652,2653,M,80,Food Chemist,Health,Affluent Customer,No,Aylmer Glenwright,26,"(18.929, 26.1]"
2653,2654,F,83,Tax Accountant,Telecommunications,Mass Customer,No,Dawn Yakovitch,44,"(40.3, 47.4]"
2654,2655,M,56,Nuclear Power Engineer,Manufacturing,Mass Customer,No,York Strongman,55,"(54.5, 61.6]"
2655,2656,F,80,Statistician III,others,Mass Customer,Yes,Halli Littledike,62,"(61.6, 68.7]"
2656,2657,M,20,Recruiter,others,Mass Customer,No,Coop Stancer,30,"(26.1, 33.2]"
2657,2658,F,82,others,Manufacturing,Mass Customer,Yes,Inger Barnham,57,"(54.5, 61.6]"
2658,2659,F,81,Professor,Argiculture,High Net Worth,Yes,Konstance Elgey,47,"(40.3, 47.4]"
2659,2660,M,44,others,Retail,High Net Worth,Yes,Hunt Scollard,58,"(54.5, 61.6]"
2660,2661,F,59,VP Marketing,Financial Services,High Net Worth,Yes,Dorrie Meaden,45,"(40.3, 47.4]"
2661,2662,F,53,Accountant IV,Property,Mass Customer,Yes,Louisette Cullimore,44,"(40.3, 47.4]"
2662,2663,M,69,Environmental Tech,Health,Mass Customer,Yes,Royce Pietrowicz,65,"(61.6, 68.7]"
2663,2664,M,83,Engineer II,others,Mass Customer,No,Raynor Olech,55,"(54.5, 61.6]"
2664,2665,M,43,Project Manager,Telecommunications,Mass Customer,Yes,Seth Murdie,56,"(54.5, 61.6]"
2665,2666,M,2,Occupational Therapist,Health,Mass Customer,No,Lyle Eager,50,"(47.4, 54.5]"
2666,2667,F,65,Product Engineer,Manufacturing,Affluent Customer,Yes,Randene Brown,63,"(61.6, 68.7]"
2667,2668,M,27,Senior Quality Engineer,Health,Mass Customer,No,Allan Govan,43,"(40.3, 47.4]"
2668,2669,M,95,Business Systems Development Analyst,Property,Affluent Customer,No,Carrol Jordin,26,"(18.929, 26.1]"
2669,2670,M,53,VP Accounting,Financial Services,High Net Worth,Yes,Cam MacFadyen,44,"(40.3, 47.4]"
2670,2671,F,11,Analyst Programmer,others,Mass Customer,No,Bridget Bussons,31,"(26.1, 33.2]"
2671,2672,M,21,Clinical Specialist,Health,Affluent Customer,No,Talbert Folliss,35,"(33.2, 40.3]"
2672,2673,F,27,Software Consultant,others,Mass Customer,Yes,Esma McOwen,36,"(33.2, 40.3]"
2673,2674,F,59,Food Chemist,Health,High Net Worth,No,Lynsey Broady,28,"(26.1, 33.2]"
2674,2675,F,24,Media Manager IV,Retail,Mass Customer,No,Dayle Girardetti,48,"(47.4, 54.5]"
2675,2676,M,33,Product Engineer,Retail,Mass Customer,Yes,Stinky Marlen,64,"(61.6, 68.7]"
2676,2677,M,34,others,Financial Services,Mass Customer,No,Zollie Exell,67,"(61.6, 68.7]"
2677,2678,M,33,Sales Associate,Health,Mass Customer,No,Amble Tandy,45,"(40.3, 47.4]"
2678,2679,M,5,Director of Sales,Financial Services,High Net Worth,No,Padriac Apple,31,"(26.1, 33.2]"
2679,2680,F,0,Financial Analyst,Financial Services,Mass Customer,Yes,Noella Firk,62,"(61.6, 68.7]"
2680,2681,F,78,Programmer Analyst III,Manufacturing,Affluent Customer,Yes,Liza LeEstut,47,"(40.3, 47.4]"
2681,2682,F,54,Accountant III,Manufacturing,High Net Worth,Yes,Annamarie Bouzan,34,"(33.2, 40.3]"
2682,2683,F,81,Biostatistician II,others,Affluent Customer,Yes,Myrta Rentilll,56,"(54.5, 61.6]"
2683,2684,M,96,Health Coach IV,Health,Mass Customer,Yes,Erastus Payley,57,"(54.5, 61.6]"
2684,2685,F,42,others,others,Mass Customer,No,Demetria Shoobridge,43,"(40.3, 47.4]"
2685,2686,M,63,Automation Specialist II,Financial Services,Affluent Customer,No,Cully Takos,25,"(18.929, 26.1]"
2686,2687,M,67,Chemical Engineer,Manufacturing,High Net Worth,Yes,Fabe Smallbone,59,"(54.5, 61.6]"
2687,2688,M,53,Database Administrator III,Property,Mass Customer,No,Shelden Lorent,44,"(40.3, 47.4]"
2688,2689,M,17,Senior Developer,others,Mass Customer,No,Tore Doerr,43,"(40.3, 47.4]"
2689,2690,F,17,Registered Nurse,Health,Affluent Customer,Yes,Sissie Giordano,41,"(40.3, 47.4]"
2690,2691,M,41,Librarian,Entertainment,Mass Customer,No,Stearn Boutton,46,"(40.3, 47.4]"
2691,2692,F,57,Research Associate,Health,High Net Worth,Yes,Jacklyn Bromehed,33,"(26.1, 33.2]"
2692,2693,M,91,Research Assistant III,Health,High Net Worth,Yes,Abram Phillipson,53,"(47.4, 54.5]"
2693,2694,F,48,Quality Engineer,Retail,Mass Customer,No,Teddi De la Yglesias,36,"(33.2, 40.3]"
2694,2695,F,88,Statistician II,Manufacturing,Mass Customer,Yes,Kippy Heater,45,"(40.3, 47.4]"
2697,2698,F,19,Administrative Officer,Health,High Net Worth,No,Nedi MacClay,47,"(40.3, 47.4]"
2698,2699,M,93,Account Representative IV,Manufacturing,Affluent Customer,Yes,Michal Woltering,43,"(40.3, 47.4]"
2699,2700,F,22,GIS Technical Architect,others,Mass Customer,No,Ingaberg Cornillot,27,"(26.1, 33.2]"
2700,2701,F,13,Dental Hygienist,Health,Affluent Customer,Yes,Ileana Timms,61,"(54.5, 61.6]"
2701,2702,F,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes,Saraann Gilliard,45,"(40.3, 47.4]"
2702,2703,F,37,others,Manufacturing,Affluent Customer,Yes,Peria Amis,41,"(40.3, 47.4]"
2703,2704,M,6,Account Representative IV,Retail,Affluent Customer,Yes,Orlando Gniewosz,22,"(18.929, 26.1]"
2704,2705,F,11,Nuclear Power Engineer,Manufacturing,Mass Customer,No,Madalena MacCaughey,25,"(18.929, 26.1]"
2705,2706,M,59,Desktop Support Technician,Retail,Affluent Customer,No,Kelly Bilyard,57,"(54.5, 61.6]"
2706,2707,M,56,Account Coordinator,Property,High Net Worth,Yes,Tabb Haberjam,33,"(26.1, 33.2]"
2707,2708,F,34,Product Engineer,others,Mass Customer,Yes,Sophey Wawer,41,"(40.3, 47.4]"
2708,2709,M,6,others,Financial Services,High Net Worth,No,Simone Boanas,26,"(18.929, 26.1]"
2709,2710,M,77,others,Retail,Mass Customer,No,Flory Standering,23,"(18.929, 26.1]"
2710,2711,M,52,Biostatistician II,Health,Affluent Customer,No,Steven Keetley,51,"(47.4, 54.5]"
2711,2712,F,0,Tax Accountant,Manufacturing,High Net Worth,Yes,Carissa Hassent,34,"(33.2, 40.3]"
2712,2713,M,55,Statistician II,Retail,Affluent Customer,Yes,Hadlee Mackro,67,"(61.6, 68.7]"
2713,2714,F,50,Occupational Therapist,Health,High Net Worth,Yes,Emmy Jenton,23,"(18.929, 26.1]"
2714,2715,M,27,Civil Engineer,Manufacturing,Affluent Customer,No,Umberto Cappineer,59,"(54.5, 61.6]"
2716,2717,M,31,Registered Nurse,Health,Mass Customer,No,Frederic McGown,40,"(33.2, 40.3]"
2717,2718,M,69,Software Test Engineer II,others,High Net Worth,Yes,Vernen Hakonsen,45,"(40.3, 47.4]"
2718,2719,M,69,Teacher,Telecommunications,Affluent Customer,Yes,Alleyn Clear,33,"(26.1, 33.2]"
2719,2720,F,0,Account Coordinator,Retail,High Net Worth,No,Shirline Yellowlee,38,"(33.2, 40.3]"
2720,2721,M,3,others,Manufacturing,Mass Customer,Yes,Alf Farnie,52,"(47.4, 54.5]"
2721,2722,F,1,others,Health,Mass Customer,No,Faustine Peert,34,"(33.2, 40.3]"
2722,2723,F,71,Associate Professor,Manufacturing,Mass Customer,Yes,Morganne Smitham,43,"(40.3, 47.4]"
2723,2724,M,92,Mechanical Systems Engineer,Financial Services,Mass Customer,No,Gerome Dutteridge,27,"(26.1, 33.2]"
2724,2725,F,20,Senior Quality Engineer,Property,Affluent Customer,No,Sibylla Langmuir,56,"(54.5, 61.6]"
2725,2726,M,49,Administrative Officer,Financial Services,Affluent Customer,No,Bradford Monkton,45,"(40.3, 47.4]"
2726,2727,F,88,Administrative Officer,Financial Services,High Net Worth,Yes,Kim Gabbitis,33,"(26.1, 33.2]"
2727,2728,F,55,Physical Therapy Assistant,IT,High Net Worth,No,Imojean Atyeo,62,"(61.6, 68.7]"
2728,2729,F,76,General Manager,others,Mass Customer,Yes,Meggi Shipcott,21,"(18.929, 26.1]"
2729,2730,M,15,Senior Financial Analyst,Financial Services,Mass Customer,No,Taddeo Karlicek,61,"(54.5, 61.6]"
2730,2731,F,74,Accounting Assistant III,Retail,Mass Customer,Yes,Meagan Ferry,21,"(18.929, 26.1]"
2731,2732,F,36,Help Desk Operator,Health,Mass Customer,No,Clarine Yushkin,60,"(54.5, 61.6]"
2732,2733,F,89,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,Jordanna Skyme,36,"(33.2, 40.3]"
2733,2734,F,35,others,Manufacturing,High Net Worth,No,Hetty Thormann,64,"(61.6, 68.7]"
2734,2735,M,18,Associate Professor,Financial Services,High Net Worth,Yes,Ricoriki Burree,63,"(61.6, 68.7]"
2735,2736,M,40,Accounting Assistant IV,others,Affluent Customer,Yes,Max Awcock,28,"(26.1, 33.2]"
2736,2737,M,28,others,Retail,Mass Customer,Yes,Andras Yurocjkin,23,"(18.929, 26.1]"
2737,2738,F,77,Research Nurse,Health,Mass Customer,No,Lurleen Shoebridge,24,"(18.929, 26.1]"
2738,2739,M,48,Mechanical Systems Engineer,Health,High Net Worth,Yes,Alair Cullingford,36,"(33.2, 40.3]"
2739,2740,F,61,Administrative Officer,Financial Services,Affluent Customer,Yes,Godiva Bulward,58,"(54.5, 61.6]"
2740,2741,M,6,Statistician II,Property,High Net Worth,No,Reinwald Sinkins,22,"(18.929, 26.1]"
2741,2742,M,50,Actuary,Financial Services,High Net Worth,Yes,Osgood Risby,42,"(40.3, 47.4]"
2742,2743,M,67,Social Worker,Health,High Net Worth,Yes,Carr Muckley,42,"(40.3, 47.4]"
2743,2744,M,59,Senior Financial Analyst,Financial Services,Mass Customer,No,Bjorn Isitt,22,"(18.929, 26.1]"
2744,2745,F,8,Chemical Engineer,Manufacturing,Mass Customer,Yes,Moyra Mount,44,"(40.3, 47.4]"
2745,2746,F,97,Actuary,Financial Services,High Net Worth,Yes,Carmelia Egle of Germany,68,"(61.6, 68.7]"
2746,2747,F,5,Software Test Engineer III,others,Affluent Customer,No,Anna-diane Crumpe,66,"(61.6, 68.7]"
2747,2748,F,96,Quality Engineer,Financial Services,Mass Customer,No,Dolorita Dufaur,54,"(47.4, 54.5]"
2748,2749,M,3,Sales Representative,Retail,Mass Customer,No,Cale Cunningham,42,"(40.3, 47.4]"
2749,2750,F,42,others,Property,High Net Worth,No,Sybille Maddison,41,"(40.3, 47.4]"
2750,2751,M,94,Sales Associate,Retail,High Net Worth,Yes,Cordell Coxhell,42,"(40.3, 47.4]"
2751,2752,F,11,Sales Representative,Retail,Affluent Customer,Yes,Cissiee Jobern,61,"(54.5, 61.6]"
2752,2753,M,26,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,Bale Ney,36,"(33.2, 40.3]"
2753,2754,M,17,Chief Design Engineer,Retail,Mass Customer,No,Waring Selwyn,58,"(54.5, 61.6]"
2754,2755,F,66,Automation Specialist I,Manufacturing,Mass Customer,Yes,Karen La Wille,22,"(18.929, 26.1]"
2755,2756,F,11,others,Entertainment,Mass Customer,No,Cymbre Sloey,52,"(47.4, 54.5]"
2756,2757,F,65,others,Financial Services,Affluent Customer,No,Leodora Carillo,60,"(54.5, 61.6]"
2757,2758,M,17,others,Manufacturing,Affluent Customer,No,Fabien Whittlesea,66,"(61.6, 68.7]"
2758,2759,F,16,Operator,Health,Affluent Customer,Yes,Melodee Hendrik,20,"(18.929, 26.1]"
2759,2760,M,55,Teacher,Property,Mass Customer,No,Early Saggs,45,"(40.3, 47.4]"
2760,2761,F,78,Information Systems Manager,Financial Services,Mass Customer,No,Agathe Weafer,60,"(54.5, 61.6]"
2761,2762,F,34,others,Manufacturing,Mass Customer,No,Rozamond Franceschino,29,"(26.1, 33.2]"
2762,2763,F,30,Actuary,Financial Services,Mass Customer,Yes,Dalila Snawdon,42,"(40.3, 47.4]"
2763,2764,F,12,others,Financial Services,Mass Customer,Yes,Callie Coltart,66,"(61.6, 68.7]"
2764,2765,M,68,others,IT,Mass Customer,Yes,Bartholomew Gowdy,36,"(33.2, 40.3]"
2765,2766,F,93,Financial Advisor,Financial Services,High Net Worth,Yes,Rozanna Chartman,32,"(26.1, 33.2]"
2766,2767,F,84,Desktop Support Technician,Property,High Net Worth,No,Sybil Scramage,33,"(26.1, 33.2]"
2767,2768,M,86,Executive Secretary,Manufacturing,Mass Customer,No,Forest Knowling,26,"(18.929, 26.1]"
2768,2769,M,31,Product Engineer,Manufacturing,Affluent Customer,Yes,Trevor Itschakov,43,"(40.3, 47.4]"
2769,2770,M,24,VP Quality Control,Manufacturing,High Net Worth,Yes,Olvan Loadwick,44,"(40.3, 47.4]"
2770,2771,F,6,Recruiting Manager,Retail,Affluent Customer,Yes,Jamie Gildersleeve,52,"(47.4, 54.5]"
2771,2772,M,15,Quality Engineer,Property,Affluent Customer,Yes,Reynolds Vreede,67,"(61.6, 68.7]"
2772,2773,M,69,Structural Engineer,Manufacturing,Mass Customer,Yes,Page Farthin,45,"(40.3, 47.4]"
2773,2774,F,50,others,Manufacturing,Mass Customer,No,Danella Chevers,65,"(61.6, 68.7]"
2774,2775,F,40,Account Executive,Manufacturing,Mass Customer,Yes,Dael Glentz,55,"(54.5, 61.6]"
2775,2776,M,59,others,others,Mass Customer,No,Tyson Pearcy,41,"(40.3, 47.4]"
2776,2777,F,0,Safety Technician III,Health,Mass Customer,Yes,Dita Darlison,24,"(18.929, 26.1]"
2777,2778,M,50,Paralegal,Financial Services,Mass Customer,No,Micheil Pockey,43,"(40.3, 47.4]"
2778,2779,M,54,others,others,Affluent Customer,Yes,Douglas Wrout,36,"(33.2, 40.3]"
2779,2780,M,77,Actuary,Financial Services,Affluent Customer,Yes,Papageno Beare,36,"(33.2, 40.3]"
2780,2781,F,4,VP Sales,Financial Services,Affluent Customer,Yes,Linnea Jeacop,24,"(18.929, 26.1]"
2781,2782,F,91,Tax Accountant,IT,Mass Customer,No,Gillian Scrimshire,33,"(26.1, 33.2]"
2782,2783,M,14,Sales Representative,Retail,Affluent Customer,Yes,Antonin Gleaves,43,"(40.3, 47.4]"
2783,2784,M,6,Geological Engineer,Manufacturing,Mass Customer,No,Thurston McKennan,32,"(26.1, 33.2]"
2784,2785,F,9,Human Resources Manager,Financial Services,Mass Customer,No,Gennifer Baily,40,"(33.2, 40.3]"
2785,2786,M,94,Accountant III,Health,Mass Customer,Yes,Hubie Bottoner,53,"(47.4, 54.5]"
2786,2787,F,92,Marketing Assistant,others,Affluent Customer,Yes,Teressa Tague,41,"(40.3, 47.4]"
2787,2788,F,45,Social Worker,Health,Affluent Customer,No,Melantha Pickburn,53,"(47.4, 54.5]"
2788,2789,F,66,Senior Editor,Financial Services,Affluent Customer,Yes,Violetta Bucksey,29,"(26.1, 33.2]"
2789,2790,F,16,Account Representative IV,Retail,High Net Worth,Yes,Shirleen Shelsher,44,"(40.3, 47.4]"
2790,2791,M,72,Financial Advisor,Financial Services,Mass Customer,No,Dew Lavrinov,33,"(26.1, 33.2]"
2791,2792,F,22,Web Developer I,Financial Services,Mass Customer,Yes,Jocelyne Darben,57,"(54.5, 61.6]"
2792,2793,M,77,Research Nurse,Health,Affluent Customer,Yes,Mead Corkell,50,"(47.4, 54.5]"
2793,2794,F,41,Social Worker,Health,Mass Customer,Yes,Megen Lorenc,46,"(40.3, 47.4]"
2794,2795,F,9,Research Assistant III,Financial Services,Mass Customer,No,Shirline Amar,55,"(54.5, 61.6]"
2795,2796,F,52,Web Designer II,Manufacturing,Mass Customer,No,Margette Vidyapin,44,"(40.3, 47.4]"
2796,2797,F,6,others,IT,Mass Customer,Yes,Agatha Vowden,36,"(33.2, 40.3]"
2797,2798,M,59,Recruiter,Argiculture,High Net Worth,Yes,Barclay Gricks,56,"(54.5, 61.6]"
2798,2799,F,80,VP Product Management,others,Mass Customer,Yes,Ilysa Palle,48,"(47.4, 54.5]"
2799,2800,F,29,Cost Accountant,Financial Services,Mass Customer,No,Dominga Planke,33,"(26.1, 33.2]"
2800,2801,F,15,others,Health,Mass Customer,No,Danella Lines,56,"(54.5, 61.6]"
2801,2802,F,36,Programmer Analyst I,Financial Services,Mass Customer,No,Clem Fosdick,25,"(18.929, 26.1]"
2802,2803,F,95,Senior Editor,Retail,Mass Customer,Yes,Ailsun Hawlgarth,51,"(47.4, 54.5]"
2803,2804,M,61,Nurse Practicioner,others,Mass Customer,Yes,Jeno Brimming,57,"(54.5, 61.6]"
2804,2805,F,0,others,Manufacturing,High Net Worth,No,Laverna Shiril,29,"(26.1, 33.2]"
2805,2806,M,60,Programmer Analyst II,Manufacturing,Mass Customer,Yes,Thorndike Glossop,35,"(33.2, 40.3]"
2806,2807,F,9,Senior Editor,Manufacturing,Mass Customer,Yes,Lynna Revens,64,"(61.6, 68.7]"
